2016-09-26 17:54:56,511 INFO  [pool-2-thread-1] c.t.v.t.a.CMOSDataUtil - Command-line option(s): [-c, config/cmos_datautil/cmos_datautil.properties]
2016-09-26 19:00:53,950 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=002, jiraIssueKey=CMOS-2694, testResult=PASS}
2016-09-26 19:00:54,559 INFO  [pool-184-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=001, jiraIssueKey=CMOS-2693, testResult=PASS}
2016-09-26 19:00:54,715 INFO  [pool-184-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=004, jiraIssueKey=CMOS-2696, testResult=PASS}
2016-09-26 19:00:57,418 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=003, jiraIssueKey=CMOS-2695, testResult=PASS}
2016-09-26 19:00:58,590 INFO  [pool-184-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=004, jiraIssueKey=CMOS-2696, testResult=PASS}
2016-09-26 19:00:59,246 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=002, jiraIssueKey=CMOS-2694, testResult=PASS}
2016-09-26 19:00:59,387 INFO  [pool-184-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=001, jiraIssueKey=CMOS-2693, testResult=PASS}
2016-09-26 19:01:02,121 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=003, jiraIssueKey=CMOS-2695, testResult=PASS}
2016-09-26 19:01:02,121 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:02,121 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA05' AND NAME = 'Secondary Contact' AND TITLE = 'Consultant' AND PHONE_NUMBER = '312 904 1351 1375' AND FAX_NUMBER = '312 904 -1351 5925' AND HOME_PHONE_NUMBER = '312 904 -1351 5925' AND EMAIL IS NULL AND ADDRESSLINE_1 IS NULL AND ADDRESSLINE_2 = '16 Rue Zithe' AND ADDRESSLINE_3 IS NULL AND CITY IS NULL AND STATE = 'Montreal' AND COUNTRY = 'Belgium' AND ZIP_CODE IS NULL
2016-09-26 19:01:02,121 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:02,121 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - Query loaded: SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA05' AND NAME = 'Secondary Contact' AND TITLE = 'Consultant' AND PHONE_NUMBER = '312 904 1351 1375' AND FAX_NUMBER = '312 904 -1351 5925' AND HOME_PHONE_NUMBER = '312 904 -1351 5925' AND EMAIL IS NULL AND ADDRESSLINE_1 IS NULL AND ADDRESSLINE_2 = '16 Rue Zithe' AND ADDRESSLINE_3 IS NULL AND CITY IS NULL AND STATE = 'Montreal' AND COUNTRY = 'Belgium' AND ZIP_CODE IS NULL
2016-09-26 19:01:02,152 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:01:02,152 INFO  [pool-184-thread-3] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 005: PASS
2016-09-26 19:01:03,277 INFO  [pool-184-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=004, jiraIssueKey=CMOS-2696, testResult=PASS}
2016-09-26 19:01:03,277 INFO  [pool-184-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:03,277 INFO  [pool-184-thread-4] c.t.v.t.a.DBConReader - SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA06' AND NAME = 'Cormick Lucey' AND TITLE IS NULL AND PHONE_NUMBER = '(65) 39-02-43 444 048' AND FAX_NUMBER IS NULL AND HOME_PHONE_NUMBER IS NULL AND EMAIL = 'derivops@bear.com' AND ADDRESSLINE_1 = 'Hartcourt Centre, Block 8' AND ADDRESSLINE_2 IS NULL AND ADDRESSLINE_3 = 'Main Floor' AND CITY = 'Dublin' AND STATE IS NULL AND COUNTRY = 'Ireland' AND ZIP_CODE = '560138'
2016-09-26 19:01:03,277 INFO  [pool-184-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:03,277 INFO  [pool-184-thread-4] c.t.v.t.a.DBConReader - Query loaded: SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA06' AND NAME = 'Cormick Lucey' AND TITLE IS NULL AND PHONE_NUMBER = '(65) 39-02-43 444 048' AND FAX_NUMBER IS NULL AND HOME_PHONE_NUMBER IS NULL AND EMAIL = 'derivops@bear.com' AND ADDRESSLINE_1 = 'Hartcourt Centre, Block 8' AND ADDRESSLINE_2 IS NULL AND ADDRESSLINE_3 = 'Main Floor' AND CITY = 'Dublin' AND STATE IS NULL AND COUNTRY = 'Ireland' AND ZIP_CODE = '560138'
2016-09-26 19:01:03,309 INFO  [pool-184-thread-4] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:01:03,309 INFO  [pool-184-thread-4] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 006: PASS
2016-09-26 19:01:03,949 INFO  [pool-184-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=001, jiraIssueKey=CMOS-2693, testResult=PASS}
2016-09-26 19:01:03,949 INFO  [pool-184-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:03,949 INFO  [pool-184-thread-2] c.t.v.t.a.DBConReader - SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA07' AND NAME = 'Kara Hudon' AND TITLE = '!@#$%' AND PHONE_NUMBER = '39-02-43 444 384' AND FAX_NUMBER = '!@#$%' AND HOME_PHONE_NUMBER = '331 53 32 90 (39)' AND EMAIL = 'derivops@bear.com' AND ADDRESSLINE_1 = 'Hartcourt Centre, Block 8 #3-410' AND ADDRESSLINE_2 = '#8-1155 Metcalfe #8-517' AND ADDRESSLINE_3 IS NULL AND CITY = 'Dublin' AND STATE IS NULL AND COUNTRY IS NULL AND ZIP_CODE IS NULL
2016-09-26 19:01:03,949 INFO  [pool-184-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:03,949 INFO  [pool-184-thread-2] c.t.v.t.a.DBConReader - Query loaded: SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA07' AND NAME = 'Kara Hudon' AND TITLE = '!@#$%' AND PHONE_NUMBER = '39-02-43 444 384' AND FAX_NUMBER = '!@#$%' AND HOME_PHONE_NUMBER = '331 53 32 90 (39)' AND EMAIL = 'derivops@bear.com' AND ADDRESSLINE_1 = 'Hartcourt Centre, Block 8 #3-410' AND ADDRESSLINE_2 = '#8-1155 Metcalfe #8-517' AND ADDRESSLINE_3 IS NULL AND CITY = 'Dublin' AND STATE IS NULL AND COUNTRY IS NULL AND ZIP_CODE IS NULL
2016-09-26 19:01:03,965 INFO  [pool-184-thread-2] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:01:03,965 INFO  [pool-184-thread-2] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 007: PASS
2016-09-26 19:01:04,184 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=002, jiraIssueKey=CMOS-2694, testResult=PASS}
2016-09-26 19:01:04,184 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:04,184 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA08' AND NAME = 'Sebastian Lamoril' AND TITLE = 'Consultant' AND PHONE_NUMBER IS NULL AND FAX_NUMBER = '331 53 32 90 (39)' AND HOME_PHONE_NUMBER IS NULL AND EMAIL = 'sebastian.lamoril@socgen.com' AND ADDRESSLINE_1 IS NULL AND ADDRESSLINE_2 IS NULL AND ADDRESSLINE_3 IS NULL AND CITY = 'Paris' AND STATE = 'Dublin' AND COUNTRY = 'France' AND ZIP_CODE = 'France'
2016-09-26 19:01:04,184 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:04,184 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - Query loaded: SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA08' AND NAME = 'Sebastian Lamoril' AND TITLE = 'Consultant' AND PHONE_NUMBER IS NULL AND FAX_NUMBER = '331 53 32 90 (39)' AND HOME_PHONE_NUMBER IS NULL AND EMAIL = 'sebastian.lamoril@socgen.com' AND ADDRESSLINE_1 IS NULL AND ADDRESSLINE_2 IS NULL AND ADDRESSLINE_3 IS NULL AND CITY = 'Paris' AND STATE = 'Dublin' AND COUNTRY = 'France' AND ZIP_CODE = 'France'
2016-09-26 19:01:04,215 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:01:04,215 INFO  [pool-184-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 008: PASS
2016-09-26 19:01:05,387 INFO  [pool-184-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=006, jiraIssueKey=CMOS-2698, testResult=PASS}
2016-09-26 19:01:06,590 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=005, jiraIssueKey=CMOS-2697, testResult=PASS}
2016-09-26 19:01:07,074 INFO  [pool-184-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=007, jiraIssueKey=CMOS-2699, testResult=PASS}
2016-09-26 19:01:07,402 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=008, jiraIssueKey=CMOS-2700, testResult=PASS}
2016-09-26 19:01:08,746 INFO  [pool-184-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=006, jiraIssueKey=CMOS-2698, testResult=PASS}
2016-09-26 19:01:09,418 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=005, jiraIssueKey=CMOS-2697, testResult=PASS}
2016-09-26 19:01:10,480 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=008, jiraIssueKey=CMOS-2700, testResult=PASS}
2016-09-26 19:01:11,246 INFO  [pool-184-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=007, jiraIssueKey=CMOS-2699, testResult=PASS}
2016-09-26 19:01:12,496 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=005, jiraIssueKey=CMOS-2697, testResult=PASS}
2016-09-26 19:01:12,496 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:12,496 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA09' AND NAME = 'Lionel Vanneson' AND TITLE IS NULL AND PHONE_NUMBER = '331 53 32 90 (39)' AND FAX_NUMBER IS NULL AND HOME_PHONE_NUMBER = '(65) 39-02-43 444 048' AND EMAIL = 'lionel.vanneson@socgen.com' AND ADDRESSLINE_1 IS NULL AND ADDRESSLINE_2 = '1155 Metcalfe' AND ADDRESSLINE_3 IS NULL AND CITY IS NULL AND STATE IS NULL AND COUNTRY IS NULL AND ZIP_CODE = '560138'
2016-09-26 19:01:12,496 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:12,496 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - Query loaded: SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA09' AND NAME = 'Lionel Vanneson' AND TITLE IS NULL AND PHONE_NUMBER = '331 53 32 90 (39)' AND FAX_NUMBER IS NULL AND HOME_PHONE_NUMBER = '(65) 39-02-43 444 048' AND EMAIL = 'lionel.vanneson@socgen.com' AND ADDRESSLINE_1 IS NULL AND ADDRESSLINE_2 = '1155 Metcalfe' AND ADDRESSLINE_3 IS NULL AND CITY IS NULL AND STATE IS NULL AND COUNTRY IS NULL AND ZIP_CODE = '560138'
2016-09-26 19:01:12,511 INFO  [pool-184-thread-3] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:01:12,511 INFO  [pool-184-thread-3] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 009: PASS
2016-09-26 19:01:13,230 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=008, jiraIssueKey=CMOS-2700, testResult=PASS}
2016-09-26 19:01:13,230 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:13,230 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA10' AND NAME = 'Jamal Biyar' AND TITLE IS NULL AND PHONE_NUMBER = '331 53 32 90 (39)' AND FAX_NUMBER = '(65) 39-02-43 444 048' AND HOME_PHONE_NUMBER = '!@#$%' AND EMAIL = 'jamal.biyar@socgen.com' AND ADDRESSLINE_1 = '16 Rue Zithe' AND ADDRESSLINE_2 IS NULL AND ADDRESSLINE_3 = 'Main Floor' AND CITY = 'Paris' AND STATE = 'Luxembourg' AND COUNTRY = 'France' AND ZIP_CODE = 'L 2954'
2016-09-26 19:01:13,230 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:13,230 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - Query loaded: SELECT CP_CODE,NAME,TITLE,PHONE_NUMBER,FAX_NUMBER,HOME_PHONE_NUMBER,EMAIL,ADDRESSLINE_1,ADDRESSLINE_2,ADDRESSLINE_3,CITY,STATE,COUNTRY,ZIP_CODE FROM CP_CONTACTS WHERE 1=1 AND CP_CODE = 'QA10' AND NAME = 'Jamal Biyar' AND TITLE IS NULL AND PHONE_NUMBER = '331 53 32 90 (39)' AND FAX_NUMBER = '(65) 39-02-43 444 048' AND HOME_PHONE_NUMBER = '!@#$%' AND EMAIL = 'jamal.biyar@socgen.com' AND ADDRESSLINE_1 = '16 Rue Zithe' AND ADDRESSLINE_2 IS NULL AND ADDRESSLINE_3 = 'Main Floor' AND CITY = 'Paris' AND STATE = 'Luxembourg' AND COUNTRY = 'France' AND ZIP_CODE = 'L 2954'
2016-09-26 19:01:13,261 INFO  [pool-184-thread-1] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:01:13,261 INFO  [pool-184-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 010: PASS
2016-09-26 19:01:13,402 INFO  [pool-184-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=006, jiraIssueKey=CMOS-2698, testResult=PASS}
2016-09-26 19:01:14,183 INFO  [pool-184-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=007, jiraIssueKey=CMOS-2699, testResult=PASS}
2016-09-26 19:01:15,464 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=010, jiraIssueKey=CMOS-2702, testResult=PASS}
2016-09-26 19:01:16,417 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=009, jiraIssueKey=CMOS-2701, testResult=PASS}
2016-09-26 19:01:17,870 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=010, jiraIssueKey=CMOS-2702, testResult=PASS}
2016-09-26 19:01:19,167 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=009, jiraIssueKey=CMOS-2701, testResult=PASS}
2016-09-26 19:01:20,558 INFO  [pool-184-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=010, jiraIssueKey=CMOS-2702, testResult=PASS}
2016-09-26 19:01:21,901 INFO  [pool-184-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=009, jiraIssueKey=CMOS-2701, testResult=PASS}
2016-09-26 19:01:21,901 INFO  [pool-2-thread-1] c.t.v.t.a.ResultsCSVWriter - Write commencing: output\CONTACTS\CONTACTS_20160926190121_Analysis.csv
2016-09-26 19:01:21,901 INFO  [pool-2-thread-1] c.t.v.t.a.ResultsCSVWriter - File written: output\CONTACTS\CONTACTS_20160926190121_Analysis.csv
2016-09-26 19:01:21,901 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - CONTACTS analysis complete (Pass: 10, Fail: 0, Total: 10)
2016-09-26 19:01:21,901 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - All analysis complete
2016-09-26 19:01:21,901 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - Shutdown requested
2016-09-26 19:01:21,917 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - Shutdown finished
2016-09-26 19:01:21,917 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - Command-line option(s): [-c, config/colline_settlement_on_demand/colline_settlement_on_demand.properties]
2016-09-26 19:01:23,089 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - DB reader pool initialised (size: 4)
2016-09-26 19:01:23,089 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Reading COLLINE_SETTLEMENT_ON_DEMAND test case matrix
2016-09-26 19:01:23,105 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Test cases loaded for COLLINE_SETTLEMENT_ON_DEMAND: 1
2016-09-26 19:01:23,105 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Loading queries
2016-09-26 19:01:23,105 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Queries loaded: 1
2016-09-26 19:01:23,151 INFO  [pool-186-thread-1] c.t.v.t.a.c.CollineSettlementOnDemandAnalyser - Authenticating for response: Response{protocol=http/1.1, code=401, message=Unauthorized, url=https://webaccess1.uat.td.com/owa/}. Challenges: [Basic realm="webaccess1.uat.td.com"]
2016-09-26 19:01:23,511 INFO  [pool-186-thread-1] c.t.v.t.a.c.CollineSettlementOnDemandAnalyser - Recent emails containing subject 'Colline Settlements Report', find count: 0, timestamps: []
2016-09-26 19:01:23,511 INFO  [pool-186-thread-1] c.t.v.t.a.c.CollineSettlementOnDemandAnalyser - Test case 001: FAIL
2016-09-26 19:01:29,417 INFO  [pool-186-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=001, jiraIssueKey=CMOS-3348, testResult=FAIL}
2016-09-26 19:01:33,323 INFO  [pool-186-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=001, jiraIssueKey=CMOS-3348, testResult=FAIL}
2016-09-26 19:01:36,995 INFO  [pool-186-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Fail': JiraTestResult{testCaseId=001, jiraIssueKey=CMOS-3348, testResult=FAIL}
2016-09-26 19:01:36,995 INFO  [pool-2-thread-1] c.t.v.t.a.ResultsCSVWriter - Write commencing: output\COLLINE_SETTLEMENT_ON_DEMAND\COLLINE_SETTLEMENT_ON_DEMAND_20160926190136_Analysis.csv
2016-09-26 19:01:36,995 INFO  [pool-2-thread-1] c.t.v.t.a.ResultsCSVWriter - File written: output\COLLINE_SETTLEMENT_ON_DEMAND\COLLINE_SETTLEMENT_ON_DEMAND_20160926190136_Analysis.csv
2016-09-26 19:01:36,995 INFO  [pool-2-thread-1] c.t.v.t.a.c.CollineSettlementOnDemandAnalyser - COLLINE_SETTLEMENT_ON_DEMAND analysis complete (Pass: 0, Fail: 1, Total: 1)
2016-09-26 19:01:36,995 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - Shutdown requested
2016-09-26 19:01:37,010 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - Shutdown finished
2016-09-26 19:01:37,010 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - Command-line option(s): [-c, config/netting/netting.properties]
2016-09-26 19:01:38,151 INFO  [pool-2-thread-1] c.t.v.t.a.Analyser - DB reader pool initialised (size: 4)
2016-09-26 19:01:38,166 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Reading NETTING test case matrix
2016-09-26 19:01:38,166 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Test cases loaded for NETTING: 14
2016-09-26 19:01:38,166 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Loading queries
2016-09-26 19:01:38,166 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSAnalyser - Queries loaded: 1
2016-09-26 19:01:38,166 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - In-scope analyses: 1 [NETTING]
2016-09-26 19:01:38,166 INFO  [pool-2-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - Commencing NETTING analysis
2016-09-26 19:01:38,166 INFO  [pool-188-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:38,166 INFO  [pool-188-thread-4] c.t.v.t.a.DBConReader - SELECT ENTITY,CODE,BRANCH,NAME,BIS_ELG,MULTI_BR,ISDA,IFEMA,CSA,NET_FX,NET_FXO,NET_DERV,XNET_ALL,CSA_IRS,CSA_CCS,CSA_IRO,CSA_FX,CSA_FXO,CSA_BO,CSA_EQD,CSA_CRD,CSA_COM,CSA_PM,PARENT_CODE,PARENT_NAME,P_PER_OWNERSHIP,ULTIMATE_PARENT_CODE,ULTIMATE_PARENT_NAME,UP_PER_OWNERSHIP,RATING_EVT_WO_REMEDIES,RATING_EVT_W_REMEDIES,RATING_EVT_SPECIAL,DIRECTION_CSA,REPRICING,NSET_TRADE_COUNT,NSET_ILLIQUID,NSET_CONCENTRATION,NSET_DISPUTE FROM NETTING WHERE 1=1 AND ENTITY = 'TDGF' AND CODE = 'QA01' AND BRANCH = 'SCH' AND NAME = 'RAIFFEISEN SCHWEIZ GENOSSENSCHAFT-SCH' AND BIS_ELG = 0 AND MULTI_BR = 0 AND ISDA = '0' AND IFEMA = 0 AND CSA = 0 AND NET_FX = 0 AND NET_FXO = 0 AND NET_DERV = 0 AND XNET_ALL = 0 AND CSA_IRS = 0 AND CSA_CCS = 0 AND CSA_IRO = 0 AND CSA_FX = 1 AND CSA_FXO = 0 AND CSA_BO = 0 AND CSA_EQD = 0 AND CSA_CRD = 0 AND CSA_COM = 0 AND CSA_PM = 0 AND PARENT_CODE = 'NN_HC_(TDGF)_(RFFS)' AND PARENT_NAME = 'RAIFFEISEN SCHWEIZ GENOSSENSCHAFT-SCH' AND P_PER_OWNERSHIP = '11100' AND ULTIMATE_PARENT_CODE = 'NN_UP_(RFFS)' AND ULTIMATE_PARENT_NAME = 'RAIFFEISEN SCHWEIZ GENOSSENSCHAFT-SCH' AND UP_PER_OWNERSHIP = '100' AND RATING_EVT_WO_REMEDIES = 'N' AND RATING_EVT_W_REMEDIES = 'N' AND RATING_EVT_SPECIAL = 'N/A' AND DIRECTION_CSA = 'No CSA' AND REPRICING = 0 AND NSET_TRADE_COUNT = 0 AND NSET_ILLIQUID = 0 AND NSET_CONCENTRATION = 0 AND NSET_DISPUTE = 0
2016-09-26 19:01:38,166 INFO  [pool-188-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:01:38,166 INFO  [pool-188-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
